Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,45.959999,46.619999,45.720001,45.720001,45.720001,1010355
2019-10-29,45.380001,48.090000,44.849998,47.419998,47.419998,2423632
2019-10-30,47.549999,47.990002,46.369999,46.560001,46.560001,1395490
2019-10-31,46.500000,46.910000,46.000000,46.900002,46.900002,1542686
2019-11-01,47.000000,47.529999,46.810001,46.990002,46.990002,791096
2019-11-04,47.150002,47.459999,46.770000,47.279999,47.279999,721258
2019-11-05,47.259998,47.299999,46.639999,47.060001,47.060001,1390961
2019-11-06,47.320000,48.669998,47.150002,48.599998,48.599998,1545474
2019-11-07,49.750000,49.750000,47.200001,47.330002,47.330002,1421915
2019-11-08,47.400002,48.770000,47.270000,48.630001,48.630001,1074389
2019-11-11,48.259998,48.480000,47.310001,48.130001,48.130001,1013386
2019-11-12,48.150002,49.110001,48.110001,48.560001,48.560001,1089652
2019-11-13,48.599998,49.259998,48.240002,48.869999,48.869999,695068
2019-11-14,48.880001,49.720001,48.630001,49.299999,49.299999,962596
2019-11-15,49.340000,49.830002,48.860001,49.360001,49.360001,757317
2019-11-18,49.290001,49.720001,48.950001,49.560001,49.560001,986147
2019-11-19,49.560001,50.119999,49.299999,49.880001,49.880001,1059311
2019-11-20,49.700001,50.119999,49.360001,49.750000,49.750000,781474
2019-11-21,49.750000,50.040001,49.439999,49.450001,49.450001,697568
2019-11-22,49.459999,49.680000,48.959999,49.169998,49.169998,591529
2019-11-25,49.180000,49.895000,49.110001,49.849998,49.849998,586003
2019-11-26,49.889999,50.599998,49.599998,50.540001,50.540001,1659777
2019-11-27,50.500000,51.070000,50.200001,50.200001,50.200001,861223
2019-11-28,50.240002,50.810001,50.049999,50.639999,50.639999,344900
2019-11-29,50.779999,50.830002,49.869999,50.049999,50.049999,568095
2019-12-02,50.049999,50.209999,49.139999,49.470001,49.470001,967918
2019-12-03,49.150002,49.720001,48.470001,49.369999,49.369999,1463729
2019-12-04,49.500000,49.880001,49.110001,49.200001,49.200001,942432
2019-12-05,49.200001,49.540001,48.810001,49.189999,49.189999,495872
2019-12-06,49.340000,49.830002,48.849998,49.029999,49.029999,797453
2019-12-09,48.970001,49.099998,48.450001,48.869999,48.869999,751556
2019-12-10,48.790001,49.000000,48.419998,48.560001,48.560001,774254
2019-12-11,48.570000,49.869999,48.279999,49.389999,49.389999,866493
2019-12-12,49.369999,49.470001,48.650002,48.799999,48.799999,1038768
2019-12-13,48.820000,49.799999,48.650002,49.500000,49.500000,814508
2019-12-16,49.580002,50.060001,49.230000,49.880001,49.880001,846535
2019-12-17,49.810001,50.610001,49.490002,50.330002,50.330002,966589
2019-12-18,50.240002,50.830002,49.919998,50.009998,50.009998,830813
2019-12-19,49.950001,49.950001,49.040001,49.349998,49.349998,991991
2019-12-20,49.360001,49.880001,49.189999,49.700001,49.700001,874668
2019-12-23,50.000000,50.040001,49.570000,49.689999,49.689999,461886
2019-12-24,49.900002,49.959999,49.490002,49.599998,49.599998,272709
2019-12-27,49.840000,49.959999,49.470001,49.680000,49.680000,511997
2019-12-30,49.590000,49.900002,48.360001,48.849998,48.849998,683291
2019-12-31,48.830002,48.919998,48.320000,48.509998,48.509998,425169
2020-01-02,48.720001,50.070000,48.564999,50.000000,50.000000,657536
2020-01-03,48.980000,48.990002,46.849998,48.310001,48.310001,1967356
2020-01-06,47.610001,47.820000,47.110001,47.299999,47.299999,1134902
2020-01-07,47.299999,48.270000,47.200001,48.240002,48.240002,863739
2020-01-08,47.750000,49.279999,47.750000,49.040001,49.040001,1193122
2020-01-09,49.119999,50.389999,49.070000,49.599998,49.599998,1388006
2020-01-10,49.590000,51.014999,49.200001,50.900002,50.900002,1443019
2020-01-13,50.849998,52.180000,50.470001,52.090000,52.090000,1388026
2020-01-14,52.029999,52.709999,51.490002,52.009998,52.009998,1352906
2020-01-15,51.930000,52.459999,51.340000,51.540001,51.540001,1108539
2020-01-16,51.700001,52.220001,51.560001,51.790001,51.790001,930670
2020-01-17,50.480000,51.520000,50.160000,51.080002,51.080002,1767395
2020-01-20,50.820000,51.410000,50.660000,51.150002,51.150002,310712
2020-01-21,50.500000,50.610001,47.680000,48.840000,48.840000,3095071
2020-01-22,49.299999,49.680000,48.639999,48.680000,48.680000,1282190
2020-01-23,48.459999,49.000000,47.009998,48.419998,48.419998,2001993
2020-01-24,48.450001,48.580002,45.770000,47.180000,47.180000,2416449
2020-01-27,43.410000,45.529999,43.400002,44.740002,44.740002,2709248
2020-01-28,45.119999,45.770000,44.689999,45.099998,45.099998,2257306
2020-01-29,45.279999,45.959999,44.709999,45.599998,45.599998,1916354
2020-01-30,45.099998,45.200001,44.180000,44.930000,44.930000,1586113
2020-01-31,44.630001,45.139999,44.154999,44.330002,44.330002,1529131
2020-02-03,44.369999,45.180000,44.119999,44.779999,44.779999,1499613
2020-02-04,45.590000,47.250000,45.520000,46.509998,46.509998,1812547
2020-02-05,47.250000,48.060001,46.400002,46.700001,46.700001,1971011
2020-02-06,47.000000,47.130001,46.330002,46.349998,46.349998,1373740
2020-02-07,46.250000,46.250000,45.040001,45.459999,45.459999,1316269
2020-02-10,45.240002,45.470001,44.730000,45.080002,45.080002,1786964
2020-02-11,45.330002,47.200001,45.330002,46.580002,46.580002,1547478
2020-02-12,46.700001,47.290001,46.200001,47.070000,47.070000,1302648
2020-02-13,46.759998,47.590000,46.759998,47.049999,47.049999,1117203
2020-02-14,47.000000,47.009998,46.130001,46.220001,46.220001,1210497
2020-02-18,44.419998,45.750000,43.099998,45.000000,45.000000,3609437
2020-02-19,45.299999,45.680000,44.730000,45.310001,45.310001,1608987
2020-02-20,45.060001,45.599998,44.349998,44.450001,44.450001,1729718
2020-02-21,44.200001,44.240002,41.860001,42.180000,42.180000,3264821
2020-02-24,38.419998,40.380001,37.889999,40.070000,40.070000,3153153
2020-02-25,40.250000,40.290001,37.220001,37.389999,37.389999,3094463
2020-02-26,36.880001,37.500000,34.830002,34.919998,34.919998,4192256
2020-02-27,32.000000,37.000000,31.670000,35.450001,35.450001,3674646
2020-02-28,33.259998,34.590000,33.009998,34.250000,34.250000,4015256
2020-03-02,34.400002,34.959999,33.400002,34.570000,34.570000,2830286
2020-03-03,35.700001,36.650002,34.740002,34.939999,34.939999,4154985
2020-03-04,35.660000,36.220001,34.080002,35.070000,35.070000,3817836
2020-03-05,33.919998,34.040001,31.910000,32.160000,32.160000,4866955
2020-03-06,30.980000,34.500000,30.530001,33.160000,33.160000,4782533
2020-03-09,29.760000,31.309999,28.010000,30.309999,30.309999,3631840
2020-03-10,31.000000,31.639999,30.450001,31.219999,31.219999,3935239
2020-03-11,30.400000,30.400000,27.240000,27.400000,27.400000,6420028
2020-03-12,23.250000,25.860001,21.000000,24.900000,24.900000,5820343
2020-03-13,25.820000,27.299999,23.344999,25.370001,25.370001,5504662
2020-03-16,22.840000,22.840000,15.650000,18.230000,18.230000,8202053
2020-03-17,19.000000,19.100000,15.510000,16.090000,16.090000,5450726
2020-03-18,15.000000,15.180000,9.260000,12.900000,12.900000,14794497
2020-03-19,13.290000,14.360000,10.835000,12.150000,12.150000,8224031
2020-03-20,13.660000,15.850000,12.220000,12.410000,12.410000,8817832
2020-03-23,13.060000,13.740000,12.210000,12.700000,12.700000,6087660
2020-03-24,15.120000,15.500000,14.060000,15.110000,15.110000,7667078
2020-03-25,17.350000,19.480000,15.310000,17.510000,17.510000,13034463
2020-03-26,18.209999,19.260000,17.080000,17.910000,17.910000,10192571
2020-03-27,17.400000,17.570000,15.500000,16.750000,16.750000,7648410
2020-03-30,16.010000,16.950001,15.300000,16.080000,16.080000,5420648
2020-03-31,16.270000,16.719999,15.500000,15.750000,15.750000,5622632
2020-04-01,15.300000,15.550000,14.280000,14.460000,14.460000,6336509
2020-04-02,14.510000,15.170000,14.040000,14.720000,14.720000,4566433
2020-04-03,14.940000,15.040000,13.530000,14.550000,14.550000,6858111
2020-04-06,15.240000,15.490000,14.860000,15.160000,15.160000,5717319
2020-04-07,16.690001,17.500000,16.000000,16.570000,16.570000,9164623
2020-04-08,17.250000,18.940001,16.850000,18.740000,18.740000,9022679
2020-04-09,20.000000,22.000000,19.459999,20.080000,20.080000,9861546
2020-04-13,20.500000,20.719999,18.790001,19.309999,19.309999,6151774
2020-04-14,19.990000,20.500000,19.280001,19.430000,19.430000,5812608
2020-04-15,19.000000,19.240000,18.299999,18.660000,18.660000,4679865
2020-04-16,18.790001,18.860001,17.030001,17.100000,17.100000,7832066
2020-04-17,18.000000,18.420000,17.540001,18.150000,18.150000,7054991
2020-04-20,17.700001,19.200001,17.120001,18.120001,18.120001,7190311
2020-04-21,17.500000,18.500000,17.379999,17.750000,17.750000,3720111
2020-04-22,18.260000,18.350000,17.670000,17.959999,17.959999,2929872
2020-04-23,18.000000,18.400000,17.690001,18.190001,18.190001,3334203
2020-04-24,18.250000,18.650000,17.900000,18.240000,18.240000,3935329
2020-04-27,18.500000,19.200001,18.270000,18.799999,18.799999,4357140
2020-04-28,19.250000,21.100000,19.110001,20.600000,20.600000,7469354
2020-04-29,21.629999,22.780001,21.330000,21.650000,21.650000,8025446
2020-04-30,21.540001,21.549999,19.830000,20.240000,20.240000,6947886
2020-05-01,19.500000,19.559999,18.760000,19.299999,19.299999,6436431
2020-05-04,17.170000,18.500000,16.799999,17.629999,17.629999,9564554
2020-05-05,18.510000,18.510000,17.000000,17.010000,17.010000,8096563
2020-05-06,17.010000,17.389999,16.360001,16.680000,16.680000,4954862
2020-05-07,16.809999,17.280001,16.480000,16.530001,16.530001,4998591
2020-05-08,16.760000,17.049999,16.600000,17.049999,17.049999,4128253
2020-05-11,16.860001,16.889999,16.129999,16.299999,16.299999,4256006
2020-05-12,16.370001,16.440001,15.290000,15.320000,15.320000,7357283
2020-05-13,15.150000,15.170000,13.940000,14.100000,14.100000,7663347
2020-05-14,13.580000,15.380000,12.800000,15.220000,15.220000,9154474
2020-05-15,15.080000,15.130000,14.350000,14.620000,14.620000,5179280
2020-05-19,16.000000,16.860001,15.460000,16.730000,16.730000,8682412
2020-05-20,17.139999,17.500000,16.900000,17.010000,17.010000,5323363
2020-05-21,16.809999,17.370001,16.270000,16.980000,16.980000,3677971
2020-05-22,16.950001,16.969999,16.299999,16.709999,16.709999,3572428
2020-05-25,17.000000,17.200001,16.660000,16.760000,16.760000,2423418
2020-05-26,17.190001,18.240000,17.160000,17.670000,17.670000,7371951
2020-05-27,17.750000,17.780001,15.930000,16.440001,16.440001,17431970
2020-05-28,16.700001,16.770000,15.950000,16.000000,16.000000,11509385
2020-05-29,15.880000,15.990000,15.540000,15.900000,15.900000,7199432
2020-06-01,15.990000,16.570000,15.610000,16.410000,16.410000,6367971
2020-06-02,16.700001,16.900000,16.520000,16.690001,16.690001,6789759
2020-06-03,17.030001,18.500000,16.879999,18.370001,18.370001,12157442
2020-06-04,19.070000,19.920000,18.570000,19.420000,19.420000,15276733
2020-06-05,21.940001,22.500000,19.950001,20.290001,20.290001,19742537
2020-06-08,21.900000,23.549999,21.049999,23.389999,23.389999,16674725
2020-06-09,22.250000,22.280001,20.559999,21.010000,21.010000,14740665
2020-06-10,20.500000,20.680000,19.010000,19.510000,19.510000,12646157
2020-06-11,17.500000,18.830000,17.049999,17.850000,17.850000,12470911
2020-06-12,19.350000,19.639999,18.160000,19.400000,19.400000,14378888
2020-06-15,18.389999,19.280001,18.100000,18.540001,18.540001,10437549
2020-06-16,19.790001,19.879999,18.950001,19.230000,19.230000,9399592
2020-06-17,19.000000,19.180000,18.639999,18.750000,18.750000,5020352
2020-06-18,18.500000,19.190001,18.340000,18.809999,18.809999,4773201
2020-06-19,19.150000,19.150000,18.139999,18.400000,18.400000,5516549
2020-06-22,18.139999,18.670000,17.780001,18.540001,18.540001,3811777
2020-06-23,18.700001,18.870001,17.950001,18.000000,18.000000,6302357
2020-06-24,17.770000,17.799999,17.049999,17.190001,17.190001,5681788
2020-06-25,16.969999,17.660000,16.750000,17.100000,17.100000,5068291
2020-06-26,17.080000,17.180000,16.549999,16.700001,16.700001,4187352
2020-06-29,16.840000,17.690001,16.379999,17.480000,17.480000,5084406
2020-06-30,17.379999,17.459999,16.750000,16.950001,16.950001,5011477
2020-07-02,17.260000,17.400000,17.070000,17.129999,17.129999,4269568
2020-07-03,17.150000,17.309999,17.020000,17.209999,17.209999,1138989
2020-07-06,17.400000,17.540001,16.799999,16.920000,16.920000,3888297
2020-07-07,16.709999,16.730000,16.110001,16.209999,16.209999,5308219
2020-07-08,16.090000,16.580000,15.920000,16.570000,16.570000,4509872
